smiles	logS
O=c1c2ccccc2nc2n1CCC2O	-2.1
CCCn1cnc2c1c(=O)n(C)c(=O)n2C	0.02
CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1	-1.99
CC(=O)NC(Cc1ccc(OC(C)=O)cc1)C(N)=O	-1.9
Cc1ncc([N+](=O)[O-])n1CCOP(=O)(O)O	-1.38
CC#Cc1cc(C)nc(Nc2ccccc2)n1	-4.6
CCC(=O)OCSc1ncnc2[nH]cnc12	-2.39
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O	-1.04
Cc1cccc(Nc2ccccc2C(=O)O)c1	-5.06
CCc1nc2[nH]c(=O)nc(N)c2nc1CC	-3.55
CCc1nc2nc(N)[nH]c(=O)c2nc1CC	-4.28
CCc1nc2[nH]c(=O)[nH]c(=O)c2nc1CC	-2.39
CCCC(=O)OCSc1ncnc2[nH]cnc12	-2.69
COc1cc(/C=C/CO)ccc1OC1OC(CO)C(O)C(O)C1O	-1.87
Nc1cccc(Nc2ccccc2C(=O)O)c1	-4.09
O=C(O)COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl	-3.75
Clc1cc(Cl)c2c(Cl)ccc(Cl)c2c1	-7.51
CCCCCCC(C(C)O)n1cnc2c(N)ncnc21	-2.25
COCC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O	-4.66
NC(=O)c1cn(Cc2c(F)cccc2F)nn1	-3.5
O=C(O)c1ccccc1Nc1cccc(O)c1	-3.54
COC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1	-2.08
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12	-3.57
c1ccc(-c2nc3ncncc3[nH]2)cc1	-3.06
O=C(NNC(=O)c1ccncc1)c1ccccc1	-2.54
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O	-3.51
S=C=Nc1ccc2ccccc2c1Br	-4.32
CC(=O)Nc1ccc(S(=O)(=O)NC(C)=O)cc1	-2.78
O=C(Cc1ccc(-c2ccccc2)cc1)OCCF	-5.01
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1	-1.53
O=C(OCC(=O)N(C1CCCCC1)C1CCCCC1)c1ccccc1	-5.06
CC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C	-1.4
S=C(N=Nc1ccccc1)NNc1ccccc1	-6.61
CCCCC(=O)OCSc1ncnc2[nH]cnc12	-3.1
O=C(c1ccccc1)c1cccc(N=C=S)c1	-5.4
O=C(O)c1ccccc1Nc1cccc(Cl)c1	-5.3
Cc1c(CC(=O)O)sc2cc(Cl)ccc12	-3.84
O=C(Cc1ccccc1)NNC(=O)c1ccncc1	-2.47
Nc1ccc2ccc(S(=O)(=O)O)cc2c1	-3.05
Cc1nc(C)c(C(=O)Nc2ccccc2)s1	-1.73
Clc1ccc(Oc2c(Cl)cccc2Cl)cc1	-5.91
CCCCCC(=O)OCSc1ncnc2[nH]cnc12	-3.63
Nc1cccc2cc(S(=O)(=O)O)ccc12	-2.24
COc1cccc(Nc2ccccc2C(=O)O)c1	-4.8
Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1	-6.11
COC1=CC=C2C3Cc4ccc(OC)c5c4C2(CCN3C)C1O5	-2.66
Nc1cc(S(=O)(=O)O)cc2ccccc12	-2.34
Clc1ccc(Cl)c(Oc2ccccc2)c1Cl	-5.95
COc1ccc2c(c1O)C13CCN(C)C(C2)C1C=CC(=O)C3	-1.87
Cc1ccccc1C(=O)NNC(=O)c1ccncc1	-2.73
CCN1CCn2c(nc3ccccc3c2=O)C1C	-2.5
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(C)=O	-2.25
CCC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C	-1.1
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1	-2.6
Nc1ccc2c(S(=O)(=O)O)cccc2c1	-2.75
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2O	-4.64
CC(c1cc2ccccc2s1)N(O)C(N)=O	-3.37
Nc1cccc2c(S(=O)(=O)O)cccc12	-2.35
Nc1ccc(S(=O)(=O)O)c2ccccc12	-2.91
O=C1COC2(CCN(CCc3c[nH]c4ccccc34)CC2)CN1	-2.99
CCNC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]	-3.13
CSC(=O)C1(OC(C)=O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	-6.22
CC(=O)Oc1ccc(NC(=O)c2ccccc2)cc1	-4.14
CC1c2nc3ccccc3c(=O)n2C(C)CN1C	-2.09
Nc1cccc2cccc(S(=O)(=O)O)c12	-3.07
O=C(O)c1cc(=O)c2cc3c(cc2o1)CCCC3	-1.05
O=C(Oc1cccc(N=C=S)c1)c1ccccc1	-4.85
COC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C	-1.24
CC(C)Cc1ccc(C(C)C(=O)OCC(=O)N(C)CC(N)=O)cc1	-3.41
CC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C	-1.83
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1	-1.7
O=C(Oc1cccc(N=C=S)c1)c1cccnc1	-4.3
CCCCCCCC(=O)OCSc1ncnc2[nH]cnc12	-4.62
CCCN1CCn2c(nc3ccccc3c2=O)C1C	-2.31
CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1	-1.27
CCCC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C	-1.53
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C	-4.24
CCCNC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]	-3.89
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O	-4.96
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1	-1.22
CCOC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C	-1.86
CC(C)NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]	-3.5
Clc1cc(Cl)c(Cl)c(-c2ccccc2Cl)c1	-6.23
CCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C	-1.65
CCN1CC(C)n2c(nc3ccccc3c2=O)C1C	-2.46
CC(=O)Oc1ccc(NC(=O)Nc2ccccc2)cc1	-4.44
CCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C	-2.3
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CO	-2.91
CC(=O)c1cccc(Nc2ccccc2C(=O)O)c1	-4.86
Clc1cccc(-c2c(Cl)cccc2Cl)c1Cl	-6.3
O=c1ccn(CCO)c(C(O)c2ccccc2)c1O	-2.82
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl	-6.98
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	-3.31
CS(=O)(=O)Nc1nnc(S(N)(=O)=O)s1	-1.68
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	-5.23
N#CC(C#N)=NNc1ccc(N=Nc2ccccc2)cc1	-4.92
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1	-7.35
Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2)c1	-7.32
CCCCC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C	-2.12
NC(Cc1ccc(O)c(O)c1)C(=O)OCc1ccccc1	-1.81
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1	-7.0
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1	-7.04
O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1Cl	-5.4
CC(C)CNC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]	-3.85
Clc1cc(Cl)cc(Oc2ccc(Cl)cc2Cl)c1	-7.14
Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1	-7.07
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)cc1	-7.01
CCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O	-2.46
Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)cc1	-7.14
Clc1ccc(Oc2cccc(Cl)c2Cl)cc1Cl	-6.9
Cn1c(=O)c2c(ncn2COC(=O)C(C)(C)C)n(C)c1=O	-2.17
Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1	-7.27
Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1	-6.83
O=C(O)c1ccccc1Nc1cccc([N+](=O)[O-])c1	-6.43
Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1	-7.09
Clc1ccc(Oc2cc(Cl)ccc2Cl)c(Cl)c1	-6.77
CCCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C	-1.45
Clc1ccc(Oc2c(Cl)cccc2Cl)cc1Cl	-6.56
Clc1ccc(Oc2cccc(Cl)c2Cl)c(Cl)c1	-6.65
CCCN1CC(C)n2c(nc3ccccc3c2=O)C1C	-2.24
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1	-6.64
CC(C)(C)NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]	-3.17
CCCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C	-1.86
Clc1cc(Cl)c(Oc2ccccc2Cl)cc1Cl	-7.0
NC(Cc1cc(I)c(O)c(I)c1)C(=O)O	-2.86
Clc1ccccc1Oc1ccc(Cl)c(Cl)c1Cl	-6.74
CC1CN(S(=O)(=O)NC(=O)NCC2CC3C=CC2C3)CCO1	-2.26
Clc1cc(Oc2ccccc2)c(Cl)c(Cl)c1Cl	-7.52
CCN(CC)C(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-]	-2.59
O=C1NC2C(O)C(O)C(O)C(O)C2c2cc3c(c(O)c21)OCO3	-3.8
Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1Cl	-7.06
CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23	-3.74
Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1Cl	-7.02
CCCCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C	-1.93
CCCCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C	-2.37
CN(CC(=O)Nc1nnc(S(N)(=O)=O)s1)C(=N)N	-1.14
O=C(O)CCC(=O)OCn1c(=O)oc2ccc(Cl)cc21	-3.41
C=CC1CN2CCC1CC2C(=O)c1ccnc2ccccc12	-3.19
O=C(c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-])N1CCCCC1	-3.17
Cc1c2c(cc3c1ccc1ccccc13)CCCC2	-6.75
CCCCCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C	-2.64
CC(=O)OCSc1ncnc2c1ncn2COC(C)=O	-2.54
O=C(c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-])N1CCOCC1	-2.89
Cn1nc(S(N)(=O)=O)sc1=NS(C)(=O)=O	-2.05
Clc1cc(Cl)c(Cl)c(-c2cccc(Cl)c2Cl)c1	-6.96
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCC)c1=O	-4.96
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1	-4.17
Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1C	-2.19
CCCc1c2c(cc3c(=O)cc(C(=O)O)oc13)CCCC2	-1.9
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CO	-3.3
CCCCCCOC(=O)n1cnc2c1c(=O)n(C)c(=O)n2C	-3.0
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1Cl	-8.25
C#CC1(OC(=O)c2ccccc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C	-7.75
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl	-7.83
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12	-4.2
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1	-7.89
O=C(c1ccccc1)n1ncc2c(=O)[nH]cnc21	-4.23
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1	-7.13
Clc1cc(Cl)cc(Oc2cc(Cl)c(Cl)cc2Cl)c1	-8.06
Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1	-7.83
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1	-7.61
Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2Cl)c1	-7.86
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc1	-8.06
Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1	-7.62
Nc1ccc(S(=O)(=O)Nc2cc[nH]c(=O)n2)cc1	-3.55
Clc1ccc(Oc2ccc(Cl)c(Cl)c2Cl)c(Cl)c1	-7.44
Clc1ccc(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1	-7.56
Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)c(Cl)c1	-7.64
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl	-7.35
Clc1ccc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)cc1	-7.77
CCCCCCCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C	-3.45
Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)c(Cl)c1	-7.33
Clc1cc(Cl)c(Oc2cccc(Cl)c2Cl)cc1Cl	-7.48
Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c1	-7.7
N=C(N)c1cccc(NC(=O)Nc2cccc(C(=N)N)c2)c1	-1.77
Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1Cl	-7.38
Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1	-7.76
Clc1ccc(N2N=NC3C4CC(C5N=NC45)C32)cc1	-4.87
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1	-7.24
Clc1cc(Cl)c(Oc2c(Cl)cccc2Cl)cc1Cl	-7.12
Clc1ccc(Oc2c(Cl)cccc2Cl)c(Cl)c1Cl	-7.23
COc1ccc2cc(C(C)C(=O)OCCOC(=O)CN)ccc2c1	-1.98
CN(C)S(=O)(=O)Nc1nnc(S(N)(=O)=O)s1	-2.68
Clc1c(Cl)c(Cl)c(Oc2ccccc2)c(Cl)c1Cl	-7.94
CCC(=O)OCSc1ncnc2c1ncn2COC(=O)CC	-2.78
CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O	-5.04
CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12	-4.7
COc1ccc2cc(C(C)C(=O)OC(C)OC(=O)CN)ccc2c1	-2.44
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21	-5.19
Cn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O	-2.36
CC(=O)Nc1ccc(C(=O)Nc2ccc(OC(C)=O)cc2)cc1	-4.41
Cn1c(=O)c2[nH]c(-c3ccccc3)nc2n(C)c1=O	-5.0
CCCn1c(=O)c2[nH]c(C(C3CC3)C3CC3)nc2n(CCC)c1=O	-4.59
CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2	-2.68
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O	-1.99
CC(C)C1(O)CCN2CC3c4ccccc4CCc4cccc(c43)C2C1	-3.81
CC1C/C=C/C=C/C=C/C=C/C(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3/C=C/C(=O)O1)CC(O)C2C(=O)O	-2.21
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21	-2.76
CCCC(=O)OCSc1ncnc2c1ncn2COC(=O)CCC	-3.71
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1	-1.58
CC(=O)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	-3.59
CCCn1c(=O)c2[nH]c(C3CCC(=O)C3)nc2n(CCC)c1=O	-3.16
Clc1cc(Oc2ccc(Cl)c(Cl)c2Cl)cc(Cl)c1Cl	-8.49
CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O	-3.72
CC(=O)OCn1cc(F)c(=O)n(C(=O)c2ccccc2)c1=O	-3.34
Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccc(CN2CCOCC2)cc1	-2.89
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)c(Cl)c2)cc1	-4.94
COc1ccc(N)cc1NS(=O)(=O)c1ccc(N)cc1	-5.08
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21	-2.92
CN(C)S(=O)(=O)N=c1sc(S(N)(=O)=O)nn1C	-2.7
Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1	-8.41
Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2Cl)c1	-8.55
Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)cc1Cl	-8.3
Clc1ccc(Oc2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1	-8.47
CCOC(=O)c1ccc(NS(=O)(=O)c2ccccc2)nc1	-4.24
CC(=O)Oc1ccc(CC(NC(=O)c2ccccc2)C(N)=O)cc1	-3.89
Clc1cc(Cl)c(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl	-7.88
CN(CC(=O)NCCC(=O)Nc1nnc(S(N)(=O)=O)s1)C(=N)N	-1.13
Cn1c(=O)c2[nH]c(/C=C/c3ccccc3)nc2n(C)c1=O	-6.66
Clc1ccc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1	-8.42
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c1Cl	-7.96
CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O	-4.58
Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)C(F)(F)F	-1.16
Cn1c(=O)c2c(nc(-c3ccccc3)n2C)n(C)c1=O	-3.31
CN(Cc1ccc(OCCN2CCOCC2)cc1)C(=O)c1ccc([N+](=O)[O-])o1	-2.29
C=CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O	-3.11
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1	-3.43
CC(C)n1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O	-3.17
CCNC(=O)Oc1cc(/C=C(/C#N)C(=O)N(CC)CC)cc([N+](=O)[O-])c1O	-3.18
CCCCC(=O)OCSc1ncnc2c1ncn2COC(=O)CCCC	-4.33
COc1ccc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1	-4.64
CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O	-2.17
CCCn1c(=O)c2[nH]c(C34CC5CC(CC3C5)C4)nc2n(CCC)c1=O	-5.85
Cn1cc(C(N)=O)c(Nc2ccc(Br)cc2F)c(F)c1=O	-4.14
COc1ccc2cc(C(C)C(=O)OCCOC(=O)C(N)CC(C)C)ccc2c1	-3.82
CCCCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O	-3.09
CCC(C)C(N)C(=O)OCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1	-3.82
Fc1cccc(F)c1C1SCc2nc3ccccc3n21	-3.76
CCN(CC)C(=O)CCC(=O)OCn1cnc2c1c(=O)n(C)c(=O)n2C	-1.14
CC(C)Cn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O	-3.11
CCCC(=O)OCn1cc(F)c(=O)n(C(=O)c2ccccc2)c1=O	-3.73
CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	-3.73
CC(C)(C)C(=O)Oc1ccc2nc(S(N)(=O)=O)sc2c1	-3.73
CCC(C)n1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O	-2.76
COc1ccc2cc(C(C)C(=O)OCCOC(=O)CN3CCOCC3)ccc2c1	-4.3
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1Cl	-8.9
Clc1cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc(Cl)c1Cl	-9.1
CCCOC(=O)N1C2CN3C4=C(C(=O)C(N)=C(C)C4=O)C(COC(N)=O)C3(OC)C21	-3.48
Cn1c(=O)c2c(nc(/C=C/c3ccccc3)n2C)n(C)c1=O	-5.55
CCC(C)C(N)C(=O)OCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1	-4.52
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43	-2.79
Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl	-9.54
c1ccc2cc3c(cc4c5c(cccc53)CC4)cc2c1	-2.97
CC(C)Oc1ccc(C(=O)NS(=O)(=O)c2ccc(N)cc2)cc1	-4.3
CSc1ccc2oc3ccc(C(=O)O)cc3c(=O)c2c1	-5.32
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21	-2.33
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1	-3.18
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1	-2.24
CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I	-2.64
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1	-9.64
CCN(CC)C(=O)NC1C=C2c3cccc4[nH]c(Br)c(c34)CC2N(C)C1	-4.38
O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21	-3.85
CN1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1	-2.9
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	-3.61
CCCc1c(O)n2c(N(C)C)nc3ccc(C)cc3n2c1=O	-3.63
CCCCc1ccc2cc3ccc4ccccc4c3cc2c1	-7.52
COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1	-1.89
CNCC(=O)Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O	-1.27
Cc1c2cc(Cl)ccc2cc2c1ccc1ccccc12	-7.44
CC(C)OC(=O)CC(C(=O)OC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1	-4.29
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1	-2.73
CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23	-3.78
CCn1ccc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)nc1=O	-2.71
CCc1nnc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)s1	-3.4
CONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F	-3.28
CCOP(=O)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1	-3.18
CN(C)Cc1ccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(N)nc32)cc1	-2.47
O=C(OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)C(CO)CO	-2.21
CC(C(=O)OCC(=O)N(C)CC(N)=O)c1cccc(C(=O)c2ccccc2)c1	-2.42
CCCCCc1c2ccccc2cc2c1ccc1ccccc12	-8.57
Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl	-10.1
CCONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F	-3.82
CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O	-6.52
Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2Br)cc1	-4.78
C[S+]([O-])c1ccc2oc3ccc(C(=O)O)cc3c(=O)c2c1	-5.02
CSc1ccc(C(=O)c2cc(CC(=O)O)cc3ccoc23)cc1	-5.51
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1	-1.71
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccccc2)s1	-2.9
CCONC(=O)c1cn(C)c(=O)c(F)c1Nc1ccc(Br)cc1F	-4.19
Clc1cc2c(oc3cc(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl	-10.3
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	-1.99
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	-5.08
Cn1c(=O)c2nc3c(=O)n(C)c(=O)n(C)c3nc2n(C)c1=O	-3.31
NS(=O)(=O)c1nnc(NS(=O)(=O)Cc2ccccc2)s1	-2.7
COC(=O)/C(=C/c1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1	-4.57
CC1(O)CC(c2ccc(Cl)cc2)c2c(c3ccccc3oc2=O)O1	-5.84
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1	-4.52
Cc1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)cn(C)c1=O	-2.96
NCC(=O)NCC(=O)OCCOc1ccc2nc(S(N)(=O)=O)sc2c1	-1.3
Cc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1	-1.22
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1	-3.56
CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1	-3.37
O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12	-4.54
Nc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1	-1.5
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	-8.49
Nc1cccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)c1	-1.54
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2	-4.13
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N=S(C)C)cc1[N+](=O)[O-]	-4.86
CC1(C)SC2C(NC(=O)C(N)c3ccc(N)cc3)C(=O)N2C1c1nnn[nH]1	-1.57
NS(=O)(=O)c1nnc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)s1	-1.37
CCCN(CCC)Cc1cccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(N)nc32)c1	-0.35
NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(Cl)cc2)s1	-2.01
NS(=O)(=O)c1ccc(CNC(=S)NC(C(=O)O)C(O)c2ccccc2)cc1	-1.29
Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)Cc1ccccc1	-2.48
COc1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1	-2.25
COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC	-5.09
Cc1ccc(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)cc1	-2.84
COc1ccc2cc(C(C)C(=O)OCCOC(=O)C(N)Cc3ccccc3)ccc2c1	-3.75
