smiles	logS	S	scaffold	Hydroxyl (-OH)	Methyl (-CH3)	Amine (-NH2)	Nitro (-NO2)	Ether (R-O-R')	Aldehyde (-CHO)	Ketone (-C=O)	Sulfonyl (R-SO2-R')	Phenyl (Ph)	Amide (-CONH2)	Alcohol (-OH)	wt	nH	logp
O[C@@H]1C[C@@H](c2nc(-c3ccccc3)no2)N(Cc2ccccc2)C1	1.619093331	41.60000003575339	C1CCC(CC2CCCC2C2CCC(C3CCCCC3)C2)CC1	1	0	0	0	0	0	0	0	2	0	1	321.38000000000005	1	3.044500000000002
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1	1.154423973	14.269999996232947	C1CCC(C2CCC(C3CCCCC3)C2)CC1	0	0	0	0	0	0	0	0	0	0	0	248.24900000000005	1	1.8003799999999996
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1	1.710117365	51.29999998679196	C1CCC(C2CCCC3CCCC32)CC1	0	3	0	0	0	0	1	0	0	0	0	358.3890000000002	0	2.995440000000002
COc1ccccc1C(=O)NCc1nc(C)cc(N2CCCCC2)n1	1.825945143	66.97999996856109	C1CCC(CCCC2CCCC(C3CCCCC3)C2)CC1	0	2	0	0	1	0	0	0	1	0	0	340.4270000000002	1	2.7139200000000008
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1	0.11058971	1.2899999991111304	C1CCC(CC2CC(CCC3CC4CCC3C4)CC2C2CCCCC2)CC1	0	5	0	0	0	0	0	0	2	0	0	476.0640000000003	1	6.8132400000000075
Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1	1.62930764	42.58999999276766	C1CCC(CC2CCCCC2CC2CCCCC2)CC1	0	0	0	0	0	0	0	0	2	0	0	284.378	2	3.600900000000002
CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1	1.830396176	67.66999992466783	C1CCC(CCCC2CCCC(C3CCCC3)C2)CC1	0	1	0	0	0	0	0	1	1	0	0	346.4560000000002	1	2.1177
CN(Cc1cscn1)c1nc2c(cc1C#N)CCC2	1.526339277	33.59999996983898	C1CCC(CCC2CCC3CCCC3C2)C1	0	1	0	0	0	0	0	0	0	0	0	270.36100000000005	0	2.534880000000001
Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl	-0.721246399	0.1900000000206369	C1CCC(C2CCC(CC3CCCC3)C3CCCCC23)CC1	0	0	0	0	0	0	0	0	1	0	0	359.26	1	5.353100000000003
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1	1.487138375	30.699999966267992	C1CCC(C2CCCC(C3CCC(C4CCCC4)C3)C2)CC1	0	0	0	0	1	0	0	0	0	0	0	314.3090000000001	1	-0.6271
O=C(NCCc1csc(N2CCCC2)n1)N1CCSCC1	1.720985744	52.59999998137975	C1CCC(CCCCC2CCC(C3CCCC3)C2)CC1	0	0	0	0	0	0	0	0	0	0	0	326.49100000000004	1	2.0442
CC(C)(C)c1csc(CCNC(=O)N2CCSCC2)n1	1.839540893	69.11000000493803	C1CCC(CCCCC2CCCC2)CC1	0	3	0	0	0	0	0	0	0	0	0	313.492	1	2.741500000000001
NCc1cccnc1OCc1ccccc1	1.406369835	25.489999972457333	C1CCC(CCC2CCCCC2)CC1	0	0	1	0	1	0	0	0	1	0	0	214.268	1	2.1193
N#CCCN(C(=O)c1cccs1)C12CC3CC(CC(C3)C1)C2	0.857332496	7.199999992850168	C1CCC(CCC23CC4CC(CC(C4)C2)C3)C1	0	0	0	0	0	0	0	0	0	0	0	314.4540000000001	0	4.072780000000003
N#CCCN(C(=O)c1sccc1C#N)C12CC3CC(CC(C3)C1)C2	0.892094603	7.800000005559022	C1CCC(CCC23CC4CC(CC(C4)C2)C3)C1	0	0	0	0	0	0	0	0	0	0	0	339.46400000000017	0	3.944460000000003
CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O	1.802157753	63.40999997270231	C1CCC(CCC2CCCCC3(CCCC3)C2)C1	0	2	0	0	1	0	2	0	0	0	0	351.4470000000002	1	1.5161999999999998
CCONC(=O)c1sc(C)nc1C	1.462397998	29.0000000067472	C1CCCC1	0	3	0	0	0	0	0	0	0	0	0	200.26299999999998	1	1.44124
CSCC[C@@H](CO)n1ccnc1-c1oc2ccccc2c1C	1.864511081	73.1999999901581	C1CCC(C2CC3CCCCC3C2)C1	1	2	0	0	0	0	0	0	1	0	1	316.42600000000004	1	3.8912200000000023
O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCOCC1	1.567144045	36.90999998337141	C1CCC(CCC2CC3CCCC4CCCC(C2)C43)CC1	0	0	0	0	1	0	0	0	2	0	0	310.35300000000007	0	1.7679999999999998
CNC(=O)c1cc(C2CCN(C)CC2)ncn1	1.511883361	32.500000001580915	C1CCC(C2CCCCC2)CC1	0	2	0	0	0	0	0	0	0	0	0	234.30299999999997	1	0.6453999999999995
CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl	1.384263786	24.225000015462086	C1CCC(CC2CCCC(CC3CCCC3)C2)CC1	0	4	0	0	0	0	0	0	1	0	0	414.89700000000016	3	4.599220000000003
CCOc1ncccc1-c1nc(C)cc(NC)n1	1.560504415	36.34999998367396	C1CCC(C2CCCCC2)CC1	0	3	0	0	1	0	0	0	0	0	0	244.298	1	2.28742
CCOc1ncccc1-c1cc(Cl)ccc1O	1.356025857	22.699999989905724	C1CCC(C2CCCCC2)CC1	1	1	0	0	1	0	0	0	1	0	1	249.697	1	3.5063000000000017
CNc1cc(C)nc(-c2ccnc3c2ccn3C)n1	1.465382851	29.199999969850374	C1CCC(C2CCCC3CCCC32)CC1	0	3	0	0	0	0	0	0	0	0	0	253.30900000000003	1	2.38042
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1	1.624282096	42.10000001593012	C1CCC(C2CCC3CC(C4CCC5CCCCC5C4)CC32)CC1	0	1	0	0	0	0	0	0	2	0	0	331.4230000000002	1	3.846300000000002
Cc1ccc(-c2ccccc2-c2nc3c(cnn3C3CCN(C)CC3)[nH]2)o1	1.606918526	40.45000000481615	C1CCC(C2CCC3CC(C4CCCCC4C4CCCC4)CC32)CC1	0	2	0	0	0	0	0	0	1	0	0	361.4490000000002	1	4.2615200000000035
CCn1c(=O)n(CC)c2cc(N)ccc21	1.574031268	37.50000002351064	C1CCC2CCCC2C1	0	2	1	0	0	0	0	0	1	0	0	205.261	1	1.4249999999999996
CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1	1.786254396	61.13000002958989	C1CCC(C2CCC(C3CCC(C4CCCC4)CC3)CC2)C1	0	3	0	0	0	0	0	0	0	0	0	463.46400000000017	1	3.716700000000003
Nc1ccc(N2C(=O)CCCC2=O)cc1	1.447158031	27.99999997793632	C1CCC(C2CCCCC2)CC1	0	0	1	0	0	0	2	0	1	0	0	204.22899999999998	1	1.3123
CC(C)(C)Nc1cc(NCC2CCOCC2)c2ncc(-c3ccc(C(=O)NC4CC4)cc3)n2n1	-0.397940009	0.3999999996979355	C1CCC(CCC2CCCC3C2CCC3C2CCC(CCC3CC3)CC2)CC1	0	3	0	0	1	0	0	0	1	0	0	462.5980000000001	3	4.337400000000003
CN(Cc1ccccc1N1CCCC1)C(=O)c1cccc(Cn2ccnc2)c1	1.789580712	61.59999997667802	C1CCC(CC2CCCC(CCCC3CCCCC3C3CCCC3)C2)C1	0	1	0	0	0	0	0	0	2	0	0	374.488	0	3.8038000000000025
CN(CC#N)C(=O)c1cccc(CN2CCCC2)c1	1.543074235	34.919999997303805	C1CCC(CC2CCCC2)CC1	0	1	0	0	0	0	0	0	1	0	0	257.33699999999993	0	1.8779800000000002
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1	1.692318044	49.23999997060317	C1CCC(CCC2CC(C3CC3)CC2C2CCCC2)CC1	0	1	0	0	0	0	0	0	1	0	0	317.39599999999996	0	3.275380000000002
Cn1ccc(CN2C(=O)c3ccccc3C2=O)cc1=O	1.699404082	50.05000002128133	C1CCC(CC2CC3CCCCC3C2)CC1	0	1	0	0	0	0	0	0	1	0	0	268.27200000000005	0	1.1815
Cn1ccnc1COc1ccc(CO)cc1	1.758760544	57.38000001189371	C1CCC(CCC2CCCC2)CC1	1	1	0	0	1	0	0	0	1	0	1	218.256	1	1.4913999999999998
Nc1nc(N)c2c(Cl)c(Br)ccc2n1	1.391111614	24.610000016841173	C1CCC2CCCCC2C1	0	0	2	0	0	0	0	0	1	0	0	273.521	2	2.2100999999999997
CC(C)c1ccc2c(c1)[C@H](NC(=O)Cn1ccnn1)CCC2	1.099335278	12.570000009089483	C1CCC(CCCC2CCCC3CCCCC32)C1	0	2	0	0	0	0	1	0	1	0	0	298.3900000000001	1	2.595300000000001
CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1	1.486005186	30.61999997446006	C1CCC(C2CCC(C3(C4CCCCC4)CC3)C2)CC1	0	1	0	0	0	0	0	2	2	0	0	367.4740000000001	0	2.9343000000000012
COc1cc(OC)cc(-c2nnc(SCC(=O)Nc3cccc(C(=O)O)c3)s2)c1	1.591064607	38.99999999762036	C1CCC(CCCCC2CCC(C3CCCCC3)C2)CC1	1	2	0	0	2	0	1	0	2	0	1	431.49500000000006	2	3.6513000000000018
CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1	1.103119254	12.680000013263694	C1CCC(CCCC2CCC3CCCCC32)CC1	0	4	0	0	0	0	1	0	1	0	0	355.3980000000001	1	1.1957999999999995
COc1cccc(OCCCn2cncc2-c2cc3c(cc2C)n(C)c(=O)n3C)c1	1.743274524	55.37000006222564	C1CCC(CCCCC2CCCC2C2CCC3CCCC3C2)CC1	0	4	0	0	2	0	0	0	2	0	0	406.48600000000016	0	3.526620000000001
COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1	1.979775933	95.45000005941016	C1CCC(CCCCC2CCCC2C2CCC3CCCCCC3C2)CC1	0	2	0	0	5	0	0	0	2	0	0	410.47000000000025	0	4.197700000000003
Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl	1.017033339	10.39999999284514	C1CCC(CCCCC2CCCC2C2CCC(C3CCCCC3)CC2)CC1	1	2	0	0	1	0	1	0	3	0	1	490.9430000000002	2	6.907220000000004
COc1ccccc1CNC(=O)c1cnc(C2CCN(C(=O)C(C)(C)C)CC2)nc1C	1.842921121	69.65000003849286	C1CCC(CCCC2CCC(C3CCCCC3)CC2)CC1	0	5	0	0	1	0	1	0	1	0	0	424.54500000000024	1	3.4757200000000026
COc1cc2cc(N)c(C3CCN(C(=O)C(C)(C)C)CC3)nc2cc1OC	1.72427587	53.00000004871852	C1CCC(C2CCC3CCCCC3C2)CC1	0	5	1	0	2	0	1	0	1	0	0	371.48100000000017	1	3.5863000000000023
CC(=O)Nc1cc(CCC2CCNCC2)ccn1	1.707399831	50.9799999843585	C1CCC(CCC2CCCCC2)CC1	0	1	0	0	0	0	1	0	0	0	0	247.34199999999998	2	1.9721999999999997
CCc1cnc(CN2C(=O)NC3(CCC3)C2=O)o1	1.510142699	32.36999996999434	C1CCC(CC2CCC3(CCC3)C2)C1	0	1	0	0	0	0	1	0	0	0	0	249.26999999999995	1	1.2115
CCCN(Cc1ccccc1)C(=O)CC1(N)CCC1	1.7513561	56.41000003566829	C1CCC(CCCCC2CCC2)CC1	0	1	1	0	0	0	1	0	1	0	0	260.381	1	2.6967000000000008
O=C(O)c1cc(/C=C/c2csnn2)nc2ccccc12	1.195899652	15.69999998520596	C1CCC(CCC2CCC3CCCCC3C2)C1	1	0	0	0	0	0	0	0	1	0	1	283.312	1	2.954900000000001
Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1	1.778440684	60.04000005927587	C1CCC(CCC2CCC(C3CCCCC3)CC2)CC1	0	3	0	0	0	0	1	0	0	0	0	331.46400000000017	1	2.3640399999999993
CCc1nnc(Oc2cccnc2)c(C#N)c1CC	1.484869033	30.540000019661573	C1CCC(CC2CCCCC2)CC1	0	2	0	0	1	0	0	0	0	0	0	254.29299999999998	0	2.660380000000001
CCc1cnc(CCNc2cncc(Cl)n2)s1	1.68115075	47.99000000746751	C1CCC(CCCC2CCCC2)CC1	0	1	0	0	0	0	0	0	0	0	0	268.773	1	2.8035000000000005
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1	1.722633923	52.80000005667748	C1CCC(CC2CCC(CC3CCCC3)CC2)CC1	0	2	0	0	0	0	0	0	0	0	0	337.8800000000001	1	3.2174200000000015
c1ccc(CN2CCn3nccc3C2)cc1	1.184691431	15.300000006425917	C1CCC(CC2CCC3CCCC3C2)CC1	0	0	0	0	0	0	0	0	1	0	0	213.28400000000002	0	1.8989
CSc1ccc(CN(CCO)C(=O)CCc2cccc(F)c2)cc1	1.463146137	29.05000001830451	C1CCC(CCCCCC2CCCCC2)CC1	1	1	0	0	0	0	1	0	2	0	1	347.455	1	3.5013000000000023
COc1cccc(-c2nnn(-c3ncnc4sc5c(c34)CCC5)n2)c1	-0.585026652	0.2600000000174704	C1CCC(C2CCC(C3CCCC4CC5CCCC5C43)C2)CC1	0	1	0	0	1	0	0	0	1	0	0	350.4070000000002	0	2.8313000000000006
Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1	1.676053125	47.43000003801967	C1CCC(CCC2CCCCC2)CC1	0	3	0	0	0	0	0	0	1	0	0	287.338	1	2.843020000000001
Cc1cc(CNc2cc(C(=O)N(C)C)ccn2)sc1Br	1.674861141	47.30000002855554	C1CCC(CCC2CCCC2)CC1	0	3	0	0	0	0	0	0	0	0	0	354.273	1	3.5279200000000017
CCc1nc(CN2C(=O)COc3ccc(F)cc32)cs1	1.320354033	20.910000008778567	C1CCC(CC2CCCC3CCCCC32)C1	0	1	0	0	1	0	1	0	1	0	0	292.335	0	2.7702000000000018
Cn1cc(C(=O)O)c(-c2cccnc2)n1	1.610873	40.81999996427836	C1CCC(C2CCCC2)CC1	1	1	0	0	0	0	0	0	0	0	1	203.20100000000002	1	1.1803
CN(C(=O)CNC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1)c1ccccc1	-0.455931956	0.3499999997177112	C1CCC(CCCCCC2CCCCC2CCCCC2CCCCC2)CC1	0	1	0	0	1	0	2	0	3	0	0	496.3610000000001	2	3.8594000000000017
CC(C)n1nnnc1-c1ccc(N)cc1F	1.371806459	23.54000002669947	C1CCC(C2CCCC2)CC1	0	2	1	0	0	0	0	0	1	0	0	221.239	1	1.6422999999999999
O=C(NC1CCCCCC1)c1ccc(-c2cnco2)cc1	0.963787827	9.199999992679832	C1CCCC(CCC2CCC(C3CCCC3)CC2)CC1	0	0	0	0	0	0	0	0	1	0	0	284.35900000000004	1	3.7942000000000027
C#CCNC(=O)CN1C(=O)c2ccccc2C1=O	1.589837943	38.88999998679535	C1CCC2CCCC2C1	0	0	0	0	0	0	1	0	1	0	0	242.234	1	0.031999999999999806
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1	0.439332694	2.750000001074796	C1CCC(CCC2CC3CCC(C4CCCC4)CC3C2)CC1	0	3	0	0	0	0	0	0	1	0	0	359.43300000000005	1	4.0698000000000025
Brc1cnc2ccccc2c1	-0.033858267	0.9250000005558322	C1CCC2CCCCC2C1	0	0	0	0	0	0	0	0	1	0	0	208.05800000000002	0	2.997300000000001
Cc1nccc(-c2ccc(-c3noc(CN4CCOCC4)n3)cc2)n1	1.785685668	61.049999960512906	C1CCC(CC2CCC(C3CCC(C4CCCCC4)CC3)C2)CC1	0	1	0	0	1	0	0	0	1	0	0	337.38300000000004	0	2.33422
CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)NCCN(C)C)ccn3n2)cc1	1.746089043	55.729999992788215	C1CCC(C2CC3CCCCC3C2)CC1	0	4	0	0	0	0	1	0	1	0	0	395.50700000000006	1	2.3543000000000003
COc1cc(CNc2nc3ccccc3nc2C)ccn1	1.428458774	26.82000002991552	C1CCC(CCC2CCC3CCCCC3C2)CC1	0	2	0	0	1	0	0	0	1	0	0	280.331	1	2.953920000000001
O=C(CCc1cccs1)Nc1ccc(N2CCOCC2)cn1	1.507720977	32.19000002330239	C1CCC(C2CCC(CCCCC3CCCC3)CC2)CC1	0	0	0	0	1	0	1	0	0	0	0	317.4140000000001	1	2.551000000000001
CN1CCN(c2ccc(NC(=O)c3ccccc3Cl)nc2)CC1	1.660486016	45.76000002265714	C1CCC(CCC2CCC(C3CCCCC3)CC2)CC1	0	1	0	0	0	0	0	0	1	0	0	330.8190000000001	1	2.7391000000000005
CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1	-0.522878745	0.3000000001936503	C1CCC(CC2CCCC3CCC(C4CCCCC4)CC32)CC1	1	3	0	0	0	0	1	0	1	0	1	487.43100000000027	2	6.044100000000006
C[C@@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O	1.326335861	21.200000003477985	C1CCC(C2CCCC(C3CCCC3)C2)CC1	0	3	2	0	1	0	0	0	1	1	0	490.5510000000003	2	5.105600000000005
CC(C)(C)C[C@@H]1COCc2nc(OCc3ccccn3)cc(=O)n21	1.7930916	62.09999997475069	C1CCC(CCC2CCC3CCCCC3C2)CC1	0	3	0	0	2	0	0	0	0	0	0	329.40000000000003	0	2.724800000000001
CCCCc1c(C)[nH]c2nc(N(Cc3cccs3)C(C)=O)nn2c1=O	1.591064607	38.99999999762036	C1CCC(CCC2CC3CCCCC3C2)C1	0	3	0	0	0	0	1	0	0	0	0	359.4550000000001	1	2.6832200000000004
Cc1cnc(CNCc2cccc3c2OCO3)s1	1.542202782	34.849999965171364	C1CCC(CCCC2CCCC3CCCC23)C1	0	1	0	0	2	0	0	0	1	0	0	262.334	1	2.4700200000000008
CCCCCCNc1ncnc2[nH]ccc12	1.26904571	18.580000014647588	C1CCC2CCCC2C1	0	1	0	0	0	0	0	0	0	0	0	218.30400000000003	2	2.950100000000001
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl	0.288919606	1.945000001514967	C1CCC(CC2CCCC(CC3CCC(C4CCCCC4)CC3)C2)CC1	0	2	0	0	2	0	0	0	2	0	0	468.9450000000003	3	3.8220000000000027
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2	1.790285164	61.69999999527736	C1CCC(C2CCC(CC3CCC4CCC5CCCCC5CC4C3)CC2)CC1	0	3	0	0	1	0	0	0	2	0	0	445.5270000000002	2	3.3142000000000014
c1ccc(Cc2n[nH]c(CSc3ccccc3)n2)cc1	1.226084116	16.830000000936888	C1CCC(CCC2CCC(CC3CCCCC3)C2)CC1	0	0	0	0	0	0	0	0	2	0	0	281.384	1	3.687800000000002
CC(C)CNc1nnc(SCc2ccncc2)s1	1.680788612	47.95000005446668	C1CCC(CCC2CCCC2)CC1	0	2	0	0	0	0	0	0	0	0	0	280.42199999999997	1	3.2933000000000012
CC1(C)CN(C(=O)c2cncc(Br)c2)CCO1	1.920540717	83.28000009540412	C1CCC(CC2CCCCC2)CC1	0	2	0	0	1	0	0	0	0	0	0	299.16800000000006	0	2.0951
COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2	1.452553063	28.349999985056147	C1CCC(C2CCCC2CC2CCC3CCCCC3C2)CC1	0	1	0	0	1	0	0	0	1	0	0	339.3740000000001	1	2.572700000000001
CCOc1cccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)c1	0.960946196	9.140000005601683	C1CCC(CCC2CCC3CCCCC3C2)CC1	0	2	0	0	1	0	1	0	2	0	0	324.38000000000005	1	3.2466000000000017
CN1C(=O)CCc2cc(NC(=O)C(C)(C)c3ccccc3F)ccc21	1.907250083	80.77000002207053	C1CCC(CCCC2CCC3CCCCC3C2)CC1	0	3	0	0	0	0	2	0	2	0	0	340.398	1	3.6510000000000025
Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1	1.437750563	27.40000001133188	C1CCC(C2CCC(CC3CCC4CCCCC43)C2)CC1	0	0	0	0	0	0	0	0	2	0	0	310.744	0	3.788000000000002
Cc1c(Nc2ccc3nccnc3n2)cnn1C	1.501333179	31.72000002588713	C1CCC(CC2CCC3CCCCC3C2)C1	0	2	0	0	0	0	0	0	0	0	0	240.27	1	1.8103199999999993
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2	1.843232778	69.69999998427045	C1CCC2CCCC2C1	0	1	1	0	2	0	1	0	1	1	0	301.14000000000004	1	1.0949000000000004
CN(C)c1nc(N)nc(Sc2ccccc2)n1	0.492760389	3.109999999807816	C1CCC(CC2CCCCC2)CC1	0	2	1	0	0	0	0	0	1	0	0	247.32700000000003	1	1.6709999999999998
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2	1.733036683	54.08000000827092	C1CCC2CC3C(CCC4CCCCC43)CC2C1	0	4	0	0	4	0	0	0	2	0	0	352.41000000000014	0	3.384800000000002
N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1	1.716587578	52.07000003888305	C1CCC(CC2CCC(CC3CCCCC3)CC2)CC1	0	0	0	0	0	0	1	0	0	0	0	312.41700000000014	0	2.1998799999999994
Cc1ccc(-c2ccnc(N3C[C@@H](C)NC[C@@H]3C)n2)c(C)n1	1.413634997	25.919999988149595	C1CCC(C2CCCC(C3CCCCC3)C2)CC1	0	4	0	0	0	0	0	0	0	0	0	297.40600000000006	1	2.34204
Cc1ncccc1CNc1nnc(C(C)(C)C)s1	1.612041745	40.9300000334315	C1CCC(CCC2CCCC2)CC1	0	4	0	0	0	0	0	0	0	0	0	262.38199999999995	1	3.1511200000000015
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1	0.944482672	8.79999999695717	C1CCC(C2(CCC3CCC(C4CC4)C3)CCC2)CC1	0	0	0	0	0	0	0	0	1	0	0	282.3429999999999	1	3.361200000000002
CSCc1c(C(=O)NC(C)C)oc2ccccc12	1.445604203	27.899999982423516	C1CCC2CCCC2C1	0	3	0	0	0	0	0	0	1	0	0	263.362	1	3.434000000000002
Cc1cc(C(=O)NC2CCN(c3nc(-c4cccs4)nc4ccccc34)CC2)on1	-0.017728767	0.9599999999125348	C1CCC(CCC2CCC(C3CC(C4CCCC4)CC4CCCCC43)CC2)C1	0	1	0	0	0	0	0	0	1	0	0	419.51000000000016	1	4.053520000000003
Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1	0.396199347	2.489999999451101	C1CCC(CCC2CCC(C3CCCC4CCCC43)CC2)C1	0	3	0	0	0	0	0	0	0	0	0	371.46600000000024	1	3.0033600000000016
Cc1sc2ncnc(N3CCC(C(=O)Nc4ccccn4)CC3)c2c1C	0.267171728	1.849999998283249	C1CCC(CCC2CCC(C3CCCC4CCCC43)CC2)CC1	0	2	0	0	0	0	1	0	0	0	0	367.4780000000001	1	3.5582400000000023
O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1	-0.387216143	0.4100000002645864	C1CCC(C2CCC3CCC(C4CCCC(C5CCCC5)C4)C3C2)CC1	1	0	0	0	0	0	0	0	2	0	1	382.46300000000025	2	6.2527000000000035
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O	1.564547712	36.69000002061797	C1CCC(CC2CCCC2)CC1	1	2	0	0	1	0	0	0	1	0	1	257.293	1	2.9115200000000017
O=C(c1ccc(Cn2nnc(-c3cccc(F)c3)n2)cc1)N1CCCC1	1.033423755	10.799999987890576	C1CCC(C2CCC(CC3CCC(CC4CCCC4)CC3)C2)CC1	0	0	0	0	0	0	0	0	2	0	0	351.38500000000016	0	2.7635000000000014
Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC(N)=O	-0.795880017	0.160000000126762	C1CCC2CC3C(CC2C1)CC1CCCCC13	0	1	1	0	0	0	1	0	2	1	0	290.3260000000001	1	2.53142
CCOC(=O)C1(Cc2cc(-c3ccc(F)cc3)no2)CCN(Cc2ccccc2O)CC1	0.84135947	6.939999992731446	C1CCC(CC2CCC(CC3CCC(C4CCCCC4)C3)CC2)CC1	1	1	0	0	1	0	1	0	2	0	1	438.4990000000003	1	4.574300000000005
CCOC(=O)C1(Cc2cc(-c3cccc(F)c3)no2)CCN(Cc2ccccc2O)CC1	-0.167491087	0.6800000004599628	C1CCC(CC2CCC(CC3CCC(C4CCCCC4)C3)CC2)CC1	1	1	0	0	1	0	1	0	2	0	1	438.4990000000003	1	4.574300000000005
Cc1ccc(C(N)=O)c(OCc2c(Cl)ccc3cccnc23)c1	-0.214670165	0.6099999999848769	C1CCC(CCC2CCCC3CCCCC32)CC1	0	1	1	0	1	0	0	0	2	1	0	326.783	1	3.874520000000002
CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1	1.73295637	54.07000005283505	C1CCC(C2CCCC2C2CCCCC2)CC1	0	2	0	0	0	0	0	0	1	0	0	306.369	1	3.0725000000000007
CCOc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1cccc(C(F)F)n1	0.550228353	3.5499999995496507	C1CCC(CCC2CCC3CCCC3C2)CC1	1	3	0	0	1	0	0	0	1	0	1	418.4440000000001	2	4.180900000000003
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1	1.885785129	76.8750000383277	C1CCC(C2CC3CCCC3CC2CCC2CCC3CCCCC32)CC1	0	2	0	0	1	0	0	0	0	0	0	457.4850000000003	1	2.4772000000000007
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1	-0.15490196	0.6999999999770207	C1CC2CC(CCC3CC3)C(CCC3CCC4CCCCC43)CC2C1	0	2	0	0	2	0	0	0	0	0	0	379.42000000000024	1	2.8789000000000016
O=C(O)c1ccc(N2CCCC2)c(F)c1	1.435844366	27.28000000097731	C1CCC(C2CCCC2)CC1	1	0	0	0	0	0	0	0	1	0	1	209.21999999999994	1	2.1241000000000003
OCCN1CCC(c2ccncn2)CC1	1.573103783	37.419999985870085	C1CCC(C2CCCCC2)CC1	1	0	0	0	0	0	0	0	0	0	1	207.277	1	0.6482999999999999
CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1	1.594282029	39.290000017025626	C1CCC(C2CCC(C3CCCC3)C2)C1	0	3	0	0	0	0	0	0	0	0	0	261.329	0	1.6678
COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1	1.528273777	33.74999998701867	C1CCC(C2CCC(C3CCCC3C3CCCCC3)CC2)CC1	1	1	0	0	1	0	0	0	2	0	1	410.9010000000003	1	5.947200000000005
c1ccc(CNc2nn3nnnc3c3ccccc23)cc1	-1.0	0.1	C1CCC(CCC2CC3CCCC3C3CCCCC23)CC1	0	0	0	0	0	0	0	0	2	0	0	276.303	1	2.2846
CCc1ccccc1-c1cn(CCc2cnccn2)nn1	1.441695136	27.650000022874284	C1CCC(CCC2CCC(C3CCCCC3)C2)CC1	0	1	0	0	0	0	0	0	1	0	0	279.347	0	2.5401999999999996
