smiles	logS	S
COc1ccc(Cc2cccc(C3CCN(C(=O)C4CCCC4)CC3)n2)cc1	1.412124406	25.829999989691824
O=C(O)c1cc2cc(O)c(O)cc2c(C(=O)c2ccc(O)c(O)c2)n1	1.762378429	57.859999958437776
COc1cccc(N(C)CCC(=O)N2CCC(c3ccc(-c4ccc(N)nc4)cn3)CC2)c1	1.672282625	47.020000022853054
Cc1ccnc(-n2nccc2NC(=O)N2CCCN(C)CC2)c1	1.501470072	31.72999999266378
Cc1cccn(Cc2cccc(F)c2)c1=O	1.377488383	23.849999979344048
Cn1nc(C2CCNCC2)c2cccnc21	1.727134424	53.35000002942226
Cc1cc(F)ccc1NC(=O)c1cccc2cccnc12	-0.356547324	0.4399999995074253
O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1	1.7182525	52.269999988235114
Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1	1.710963119	51.40000000055914
CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1	1.754348336	56.80000003779494
CN(C)[C@@H]1CN(C(=O)COc2ccccc2)C[C@H]1O	1.920645001	83.29999992197597
Cc1cccc(NC(=O)c2cccc3ncccc23)c1	0.685741739	4.8500000044417355
CCn1ncc(-c2cc(C(F)F)nc(NCCCOC)n2)c1C	1.650307523	44.69999998642036
CCOC1CCN(C(=O)Cn2c(=O)[nH]c3ccccc32)CC1	1.675136504	47.32999994899737
Fc1ccccc1CNc1nc(-c2ccccc2)no1	0.545307116	3.509999996235176
Cc1nc2ccccc2n1Cc1ccc(C(=O)O)cc1	1.549493713	35.43999998245415
O=C(CN1CCc2ccccc21)N1CCNC1=O	1.439332694	27.500000010747954
Cn1ccc(C(=O)N2CCCC(c3cccc(-c4cccc(Cl)c4)n3)C2)n1	1.426511261	26.699999977586266
Cc1noc2ncc(C(=O)Nc3nc(C4CC4)cs3)cc12	1.06069784	11.499999990636459
O=C(Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1)c1ccco1	1.801815169	63.36000006106489
O[C@@H]1C[C@@H](c2nc(-c3ccccc3)no2)N(Cc2ccccc2)C1	1.619093331	41.60000003575339
O=C(Nc1nc2ccccc2[nH]1)C1CCCCC1	0.388278863	2.4449999974123147
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1	1.154423973	14.269999996232947
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1	1.710117365	51.29999998679196
Fc1ccccc1CN1CCN(c2ncccn2)CC1	1.558708571	36.20000003891231
O=C(NC1CC1)c1cccc2cccnc12	1.528788192	33.79000001751404
COc1ccc(-c2c(C)n[nH]c2C)cn1	1.167612673	14.710000009228837
COc1ccccc1C(=O)NCc1nc(C)cc(N2CCCCC2)n1	1.825945143	66.97999996856109
Cc1ccc(Cn2nc(C(=O)N[C@@H]3C(C)(C)[C@@H]4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1	0.11058971	1.2899999991111304
Fc1cccc(N[C@H]2CCCN[C@H]2Cc2ccccc2)c1	1.62930764	42.58999999276766
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1	0.93399	8.589937422158211
CNC(=O)c1ccc(-c2nnc(-c3cccc(C)c3)o2)cc1	-0.677780705	0.21000000012866146
CCc1ccc(S(=O)(=O)NCc2ccnc(N3CCCC3)n2)cc1	1.830396176	67.66999992466783
Cc1cc(NC(=O)N2Cc3cc4c(cc3C3(CCCC3)C2)OCCO4)no1	-0.522878745	0.30000000019365036
CN(Cc1cscn1)c1nc2c(cc1C#N)CCC2	1.526339277	33.59999996983898
Cc1ccc2oc([C@H]3CCN(Cc4ccc(C#N)cc4)C3)nc2c1	0.73239376	5.400000002201202
O=C(COc1ncnc2ccccc12)NC12CC3CC(CC(C3)C1)C2	1.780533325	60.32999995604669
CCOc1nc(-c2ccc(Cl)c(Cl)c2)n(-c2cccc(NC(=O)c3ccc(F)cc3)c2)n1	-0.602059991	0.25000000018879037
Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl	-0.721246399	0.1900000000206369
O=c1c(-n2ccnn2)c[nH]n1-c1cc(N2CCOCC2)ncn1	1.487138375	30.699999966267992
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1	0.952792443	8.969999999089314
Cc1cc(NC(=O)CCc2cnn(C)c2)c2ccccc2n1	1.635282638	43.18000000017778
CC(C)(C)c1csc(CCNC(=O)N2CCSCC2)n1	1.839540893	69.11000000493803
Cc1ncsc1CN1CCCN(c2nc3ccccc3[nH]2)CC1	1.714916248	51.870000000766176
Cc1nccc(-c2cccc(NCC(=O)N3CCCCCCC3)c2)n1	1.745387121	55.63999995900181
Cc1nc2cc(NC(=O)CCc3c(C)noc3C)ccc2o1	1.592509848	39.130000008948734
CCCn1ncnc1-c1ccccc1SC	1.29841638	19.879999997194215
CNC(=O)c1cccc(Cn2nnc(-c3ccccc3Cl)n2)c1	1.360404055	22.930000014258766
NCc1cccnc1OCc1ccccc1	1.406369835	25.489999972457333
N#CCCN(C(=O)c1sccc1C#N)C12CC3CC(CC(C3)C1)C2	0.892094603	7.800000005559022
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1	1.533263517	34.14000001739528
O=C(NCC1(c2ccc(F)cc2)CCOCC1)c1ccccn1	1.69862243	49.9600000342698
CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O	1.802157753	63.40999997270231
Cc1nn(C)c(C)c1CCC(=O)N1CCCc2ncccc21	1.733999287	54.20000005760937
CCONC(=O)c1sc(C)nc1C	1.462397998	29.0000000067472
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1	1.704750904	50.66999996608682
CN(C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1)C1(C#N)CCC1	-0.657577319	0.22000000009006473
O=C(NCCCn1ccnc1)N1CCC12CCC2	1.614053106	41.12000000121011
O=C(c1ccccc1-n1cccn1)N1CCN(Cc2cccnc2)CC1	1.735439203	54.37999996851089
CSCC[C@@H](CO)n1ccnc1-c1oc2ccccc2c1C	1.864511081	73.1999999901581
O=C1c2cccc3cccc(c23)C(=O)N1CCN1CCOCC1	1.567144045	36.909999983371414
COc1ccc(C)cc1NC(=O)CN1CCc2ccccc2C1	1.191171456	15.530000009706514
Cc1csc(NC(=O)CCc2ccncc2)n1	1.580924976	38.10000002845742
CC1(C)CN(C(=O)C2(C(=O)N3CC(C)(C)C3(C)C)CCC2)C1(C)C	1.875061263	74.99999993235582
CNC(=O)c1cc(C2CCN(C)CC2)ncn1	1.511883361	32.500000001580915
O=c1[nH]c2ccccc2n1C1CCN(Cc2nnsc2Cl)CC1	0.991226076	9.800000006938957
CONC(=O)c1ccccc1Nc1cc(Nc2cc(C)nn2C(C)C)ncc1Cl	1.384263786	24.225000015462086
CCOc1ncccc1-c1cc(Cl)ccc1O	1.356025857	22.699999989905724
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1	1.559308011	36.25000000776154
Cc1ccc(C(=O)NC2CCN(CC#N)CC2)cc1Br	0.309630167	2.039999997999437
CSCC(=O)Nc1nc(-c2ccc(C3CCCCC3)cc2)cs1	-0.431798276	0.3699999999429232
CN1CCC(n2ncc3[nH]c(-c4ccc5ccccc5c4)nc32)CC1	1.624282096	42.10000001593012
Cc1csc(NC(=O)c2ccc(-c3ccncc3)cc2)n1	0.369215857	2.3399999977901302
CCn1c(=O)n(CC)c2cc(N)ccc21	1.574031268	37.50000002351064
CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12	1.498723971	31.53000001830225
CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1	1.786254396	61.130000029589894
Nc1ccc(N2C(=O)CCCC2=O)cc1	1.447158031	27.999999977936316
CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1	1.665580991	46.29999999808601
CC(C)(C)Nc1cc(NCC2CCOCC2)c2ncc(-c3ccc(C(=O)NC4CC4)cc3)n2n1	-0.397940009	0.3999999996979355
c1ccc(-n2cc(CNc3ncccn3)cn2)cc1	1.613947477	41.11000002079193
CN(CC#N)C(=O)c1cccc(CN2CCCC2)c1	1.543074235	34.919999997303805
O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccc(F)cc2)CC1	0.481442629	3.0300000034723347
c1ccc(COc2ccc(CNCC3CCNCC3)cc2)cc1	1.401572846	25.210000018781727
CC(=O)N1CCc2cc(Nc3nccc(C(F)(F)F)n3)ccc21	0.079181246	1.1999999998684077
Oc1ccc(CN2CCN(c3cccc(Cl)c3)CC2)cc1	0.342422681	2.2000000009006477
Cn1cc(C#N)cc1-c1nc(C2CC2)nn1CCc1ccccc1	1.692318044	49.23999997060317
CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1	1.397940009	25.000000018879035
Cn1ccc(CN2C(=O)c3ccccc3C2=O)cc1=O	1.699404082	50.05000002128133
O=C(Nc1nc2ccccc2[nH]1)c1ccncc1	0.706717782	5.089999996053135
CC(C)(C)c1noc(COc2ccccc2C#N)n1	1.610873	40.81999996427836
NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1	1.0	10.0
Fc1cccc(Cl)c1CNCCc1c[nH]c2ccccc12	1.683767261	48.279999952718626
Cn1ccnc1COc1ccc(CO)cc1	1.758760544	57.38000001189371
Nc1nc(N)c2c(Cl)c(Br)ccc2n1	1.391111614	24.610000016841173
CCNC(=O)N1CCC(c2nc(-c3ccccc3)no2)CC1	1.722551662	52.789999999883506
Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1	1.209515015	16.200000017060727
CCONC(=O)c1cnn(-c2cccc(Cl)c2)c1	1.613101517	41.030000003125934
CC(C)c1ccc2c(c1)[C@H](NC(=O)Cn1ccnn1)CCC2	1.099335278	12.570000009089483
Cc1nc(NCc2scnc2C)n(C)n1	1.442322956	27.690000016221806
CS(=O)(=O)CCc1nc(C2(c3ccccc3)CC2)nn1-c1ccccc1	1.486005186	30.61999997446006
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1	1.626032248	42.27000001664164
COc1cc(OC)cc(-c2nnc(SCC(=O)Nc3cccc(C(=O)O)c3)s2)c1	1.591064607	38.99999999762036
COc1cc2nc(/C=C/c3cocn3)sc2cc1OC	1.092018471	12.360000007035385
CCCc1nnc2sc(-c3cc(C(C)C)nn3C)nn12	1.251881455	17.860000018401927
CC(C)c1ccc(NC(=O)Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1	1.103119254	12.680000013263694
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC	1.229809783	16.975000001855072
COc1cccc(OCCCn2cncc2-c2cc3c(cc2OC)OCCCO3)c1	1.979775933	95.45000005941017
Cc1noc(-c2ccc(-c3ccc(CC(=O)O)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1Cl	1.017033339	10.399999992845139
COc1cc2cc(N)c(C3CCN(C(=O)C(C)(C)C)CC3)nc2cc1OC	1.72427587	53.00000004871852
Cc1nc(-c2ccccc2)ccc1C(=O)NC1CCCC1	1.612359948	40.96000000303932
Cc1noc(-c2ccccc2C(=O)O)n1	1.54740546	35.27000002700389
Cc1ccc(-c2cc(NC(=O)CN3CCOCC3)on2)cc1	1.717004407	52.1199999951339
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1	1.461498527	28.94000001445895
Nc1cnn(CC(=O)Nc2ccc(F)cc2)c1	1.73239376	54.00000002201201
CC(=O)Nc1cc(CCC2CCNCC2)ccn1	1.707399831	50.9799999843585
Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1	1.525951341	33.56999998082919
CCc1cnc(CN2C(=O)NC3(CCC3)C2=O)o1	1.510142699	32.36999996999434
COc1cc(C#N)ccc1Oc1nc2ccccc2o1	0.939519253	8.700000007640021
CCCN(Cc1ccccc1)C(=O)CC1(N)CCC1	1.7513561	56.41000003566829
O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1	0.835690571	6.849999992233115
CCN1CCc2ncnc(N(C)Cc3ccc4c(c3)OCCO4)c2C1	1.589949601	38.89999997082618
O=C(O)c1cc(/C=C/c2csnn2)nc2ccccc12	1.195899652	15.699999985205961
Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1	1.778440684	60.04000005927587
CC1CCN(CCNC(=O)c2ccncc2)CC1	1.533899101	34.190000016013165
CCN(CC)C(=O)c1ccc(NC(C)=O)cc1	1.539076099	34.60000001650938
O=C(C1CC1)N1CCCC(C(=O)N2CCc3ccccc3C2Cc2ccccc2)C1	1.653694795	45.04999996731611
CCc1nnc(Oc2cccnc2)c(C#N)c1CC	1.484869033	30.540000019661573
CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1	0.322219295	2.1000000012866145
CCN1CCC(N(C)c2ncnc3c2cnn3C)CC1	1.614897216	41.199999996856626
c1ccc(-c2noc(NCC3CCC3)n2)cc1	1.540079089	34.680000015637525
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1	1.722633923	52.800000056677476
c1ccc(CN2CCn3nccc3C2)cc1	1.184691431	15.300000006425915
Cc1ccccc1OCCn1c(N)nc2ccccc21	1.608632989	40.60999995417763
CSc1ccc(CN(CCO)C(=O)CCc2cccc(F)c2)cc1	1.463146137	29.05000001830451
N#Cc1cccnc1Nc1cnn(Cc2ccccc2)c1	0.57054294	3.720000001011621
COc1cccc(-c2nnn(-c3ncnc4sc5c(c34)CCC5)n2)c1	-0.585026652	0.2600000000174704
O=C(c1cccs1)N1C[C@@H]2CCCN(C(=O)c3cccs3)[C@@H]2C1	1.800235789	63.12999995241513
Cc1ccc(F)cc1CNc1cc(C(=O)N(C)C)ccn1	1.676053125	47.43000003801967
Cc1cc(CNc2cc(C(=O)N(C)C)ccn2)sc1Br	1.674861141	47.300000028555544
O=C(Cc1ccc2c(c1)CCC2)Nc1nc2ccccc2o1	0.559906625	3.629999999698158
O=C(O)c1ccc(CN2CC[C@H](c3nc4cc(Cl)ccc4o3)C2)cc1	1.51054501	32.39999998458595
CCc1nc(CN2C(=O)COc3ccc(F)cc32)cs1	1.320354033	20.910000008778567
Cn1cc(C(=O)O)c(-c2cccnc2)n1	1.610873	40.81999996427836
Cc1cccc(COc2cccc(/C=C3\C(=O)NN(c4ccccc4)C3=O)c2)c1	0.712649702	5.160000004429229
CN(C(=O)CNC(=O)c1ccccc1OCC(=O)Nc1ccc(Br)cc1)c1ccccc1	-0.455931956	0.3499999997177112
CCC(CC)NC(=O)c1ccc2ncsc2c1	1.346548559	22.210000023091226
CCN(CC)CC(=O)N1CCC(n2c(=O)[nH]c3ccccc32)CC1	1.688864568	48.849999993836946
CC(C)n1nnnc1-c1ccc(N)cc1F	1.371806459	23.54000002669947
O=C(NC1CCCCCC1)c1ccc(-c2cnco2)cc1	0.963787827	9.199999992679832
C#CCNC(=O)CN1C(=O)c2ccccc2C1=O	1.589837943	38.889999986795345
Cc1nc(-c2ccccc2)c(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)s1	-0.37675071	0.41999999961519613
O=c1cc(CN2CCCCc3ccccc32)[nH]c2ccnn12	1.154423973	14.269999996232947
Cc1nc(C)c(CNc2cnn(-c3ccccc3)c2)s1	1.560862695	36.38000002282974
O=C1C(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CCN1c1ccccc1	1.792741786	62.05000002361034
CCOc1ncccc1-c1nc(C)cc(NC)n1	1.560504415	36.34999998367396
CC(C)(C)c1ccc(C(=O)Nc2cn3cc(-n4ccnc4)ccc3n2)cc1	0.439332694	2.7500000010747954
Brc1cnc2ccccc2c1	-0.033858267	0.9250000005558322
Cc1ccc(C)c(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1	1.077367905	11.949999992181182
O=C(CN1CCC(c2ccccc2)CC1)N1CCNC1=O	1.690727544	49.06000001464398
Cc1nccc(-c2ccc(-c3noc(CN4CCOCC4)n3)cc2)n1	1.785685668	61.049999960512906
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1	1.673020907	47.099999986020975
CC(C)c1ccc(-c2cc3c(=O)n(CCC(=O)NCCN(C)C)ccn3n2)cc1	1.746089043	55.729999992788215
COc1cc(CNc2nc3ccccc3nc2C)ccn1	1.428458774	26.820000029915516
Cc1cc(C(=O)Nc2ncccc2C)c2ccccc2n1	1.643156466	43.97000003850271
COc1ccc(CN(C)C(=O)Nc2ccccc2)cc1F	1.66133934	45.84999999936235
CC(=O)NCc1ccc(-c2ccccc2C(=O)O)cc1	1.493597449	31.159999999962192
COc1ccc(CCC(=O)N2CCCNCC2)cc1	1.552668216	35.699999990777464
O=C(Nc1ccn(Cc2ccccn2)n1)c1c(F)cccc1I	1.786609473	61.18000004949403
Cc1ccc(C)c(S(=O)(=O)N2CCCN(C3CCC3)CC2)c1	1.762453482	57.86999995155715
CN1CCN(c2ccc(NC(=O)c3ccccc3Cl)nc2)CC1	1.660486016	45.76000002265714
CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1	-0.522878745	0.30000000019365036
Cc1nnc(NCC(=O)N2CCc3sccc3C2)c(C#N)c1C	1.553883027	35.80000002935633
CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1	1.746244872	55.750000035917886
C[C@@H](/C=C\C(F)(F)F)Oc1cc(-c2cc(-c3cc(CN(C)C)cs3)cnc2N)ccc1C(N)=O	1.326335861	21.200000003477985
CC(C)(C)C[C@@H]1COCc2nc(OCc3ccccn3)cc(=O)n21	1.7930916	62.09999997475069
CCCCc1c(C)[nH]c2nc(N(Cc3cccs3)C(C)=O)nn2c1=O	1.591064607	38.99999999762036
Cc1cnc(CNCc2cccc3c2OCO3)s1	1.542202782	34.849999965171364
Cc1ccc(NC(=O)CN(C)C(=O)c2ccccc2F)nc1	1.73239376	54.00000002201201
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)OC(C)(C)C)C1)CC2	1.791339704	61.85000000496467
CCCCCCNc1ncnc2[nH]ccc12	1.26904571	18.580000014647588
O=S(=O)(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1ccc(Cl)cc1	0.689308859	4.889999998608081
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl	0.288919606	1.945000001514967
c1ccc(Cc2n[nH]c(CSc3ccccc3)n2)cc1	1.226084116	16.830000000936888
Cc1ccc(C(=O)Nc2cccc(C(=O)N(C)C)c2)cn1	1.656002321	45.290000033062526
CNC(=O)c1ccc(/C=C/c2nc3cc(Cl)ccc3o2)cc1	-0.119186408	0.7599999995086251
Cn1c(-c2ccccc2)cnc1NCc1ccccc1	1.442793226	27.720000003844397
Cc1cccc(NCC2CCN(C(=O)c3ccccc3)CC2)n1	1.454692449	28.489999984290158
Cc1ccccc1-n1nc(C(C)(C)C)cc1N	1.651374944	44.810000008972104
CC(C)CNc1nnc(SCc2ccncc2)s1	1.680788612	47.95000005446668
Cc1cccc(-n2cnnc2CCCN2CCOCC2)c1	1.544440137	35.02999997437507
Cn1cc(-c2nnc(NCc3ccc4ccccc4c3)o2)cn1	1.050379756	11.22999999323922
O=C(C1CCCN(c2ccccn2)C1)N1CCc2ccccc2C1	1.691965103	49.2000000263551
CC1(C)CN(C(=O)c2cncc(Br)c2)CCO1	1.920540717	83.28000009540412
CC1(c2nnc(-c3ccc4c(c3)OCCO4)o2)CCOCC1	1.610660163	40.79999999155618
COc1ccc(-c2nn3c(-c4ccco4)nnc3c3ccccc23)cc1	-0.744727495	0.17999999995718322
CN(C)Cc1ccc(-c2ccccc2C(=O)O)cc1	1.484157424	30.489999974348144
COc1ncnc2c1CN(Cc1c[nH]nc1-c1ccc(F)cc1)CC2	1.452553063	28.349999985056147
COc1ccc2c(c1)C=C(CN1CCC(c3cc(-c4cncnc4)cc(C)n3)CC1)CO2	1.358886204	22.84999997864558
O=C(Cc1csc(-c2ccccn2)n1)NC1CCCCCC1	1.05804623	11.429999989596759
CCOc1cccc(C(=O)Nc2ccc3c(c2)CCC(=O)N3C)c1	0.960946196	9.140000005601685
Cc1nc(C2CCNCC2)cc(N(C)C)n1	1.58546073	38.50000004357119
Clc1cccc(-c2nnc(Cn3cnc4ccccc43)o2)c1	1.437750563	27.400000011331876
Cc1c(Nc2ccc3nccnc3n2)cnn1C	1.501333179	31.720000025887135
Cc1ccc(-c2csc(CC(N)=O)n2)cc1C	1.55448916	35.84999999968475
CN(CC(N)=O)Cc1cc2c(cc1Br)OCO2	1.843232778	69.69999998427045
CN(C)c1nc(N)nc(Sc2ccccc2)n1	0.492760389	3.109999999807816
Cc1cc(Nc2ccccn2)cc(C2CCCN(CC(=O)Nc3ncc(C)s3)C2)n1	1.81640703	65.52500005753869
COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2	1.733036683	54.08000000827092
N#CC1(C(=O)N2CCN(Cc3ccccn3)CC2)CCCCC1	1.716587578	52.07000003888305
Cc1nn(-c2ccccc2)c(C)c1CN	1.305995883	20.230000010676218
CC(c1nnc(-c2cccs2)o1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1	1.755112266	56.89999994823893
Cc1ccc(-c2ccnc(N3C[C@@H](C)NC[C@@H]3C)n2)c(C)n1	1.413634997	25.919999988149595
Cc1ncccc1CNc1nnc(C(C)(C)C)s1	1.612041745	40.9300000334315
O=C(OCc1cc(Cl)ccn1)c1ccc2[nH]c(C(F)F)nc2c1	1.544440137	35.02999997437507
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1	1.493876111	31.180000010566527
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1	0.944482672	8.79999999695717
CSCc1c(C(=O)NC(C)C)oc2ccccc12	1.445604203	27.899999982423513
Cc1cc(C(=O)NC2CCN(c3ncnc4sc(C)c(C)c34)CC2)on1	0.396199347	2.4899999994511015
Cc1cccc2sc(NC(=O)c3cccnc3)nc12	-0.283996656	0.5200000004372711
Cc1cc(C(=O)O)c2ccc(F)cc2n1	1.394451681	24.800000009923767
COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1	1.556543708	36.01999995989773
O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1C1CCCC1	-0.387216143	0.41000000026458644
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O	1.564547712	36.69000002061797
CCOC(=O)N1CCN(C(=O)Nc2cccc3c2CCCC3)CC1	1.712902125	51.629999994386054
O=C(c1ccc(Cn2nnc(-c3cccc(F)c3)n2)cc1)N1CCCC1	1.033423755	10.799999987890576
COC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N(C)Cc2cccs2)c1C	1.608526034	40.600000039525995
Cc1ccc2c(c1)c1nc3ccccc3nc1n2CC(N)=O	-0.795880017	0.160000000126762
C#CCNC(=O)CCc1c(C)nn(C)c1C	1.784831178	60.929999982537396
CC(C)(C)n1ncc(C(=O)N2CCCn3ncnc32)c1C(F)(F)F	1.664453929	46.18000004453693
O=C(Nc1ccccc1-n1ccnc1)c1ccc(F)cc1	1.783689236	60.769999951400685
Cc1ccc(CNC(=O)c2cccnc2)n1C	1.608526034	40.600000039525995
CCOC(=O)C1(Cc2cc(-c3ccc(F)cc3)no2)CCN(Cc2ccccc2O)CC1	0.84135947	6.939999992731446
CC(C(=O)Nc1ccccc1)N1CCCN(c2nccs2)CC1	1.569958818	37.14999999173723
Cc1ccc(C(N)=O)c(OCc2c(Cl)ccc3cccnc23)c1	-0.214670165	0.6099999999848769
CNC(=O)CC1CCN(c2ncccn2)CC1	1.698970004	49.9999999613144
CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1	1.73295637	54.07000005283505
CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1	-0.045757491	0.8999999990895754
CCOc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1cccc(C(F)F)n1	0.550228353	3.5499999995496507
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1Cl	1.041392685	10.999999995992406
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1	1.885785129	76.8750000383277
CCOC(=O)C1(Cc2cc(-c3cccc(F)c3)no2)CCN(Cc2ccccc2O)CC1	-0.167491087	0.6800000004599628
O=C(O)c1ccc(N2CCCC2)c(F)c1	1.435844366	27.28000000097731
O=C1CCCc2c1[nH]c1cc(-n3ccnc3-c3ccncc3)ccc21	0.814913181	6.529999995864022
Cc1cc(C(=O)Nc2cccc3ncccc23)on1	1.656768779	45.369999972209705
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(OS(=O)(=O)C(F)(F)F)c3n2)COC1	-0.397940009	0.3999999996979355
CCCCn1nc(-c2ccc(C)o2)nc1CNC	1.467015818	29.309999970410523
CN(CCC1CCCCC1)C(=O)c1ccon1	1.84460142	69.920000060157
Cc1ccc(CN(C)Cc2c(C)noc2C)o1	1.500099192	31.63000000613797
OCCN1CCC(c2ccncn2)CC1	1.573103783	37.419999985870085
COc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1F	1.492760389	31.09999999807816
CC(C)N1CC[C@H](c2nnc(-c3cncn3C)o2)C1	1.594282029	39.290000017025626
COc1cccc(-n2nc(C(=O)O)cc2-c2ccc(C3CCCCC3)c(Cl)c2)c1	1.528273777	33.74999998701867
c1ccc(CNc2nn3nnnc3c3ccccc23)cc1	-1.0	0.1
Cc1cc(C)c(NC(=O)Cn2nnn(-c3cccs3)c2=O)c(C)c1	-0.113509275	0.7699999996941913
CCc1ccccc1-c1cn(CCc2cnccn2)nn1	1.441695136	27.650000022874284
CN(C)c1nc(CN2CCOCC2)nc2scc(-c3cccs3)c12	1.757927183	57.26999998505539
N#CCSCC(=O)NC1CCCCCC1	1.651181062	44.78999995413811
CNC(=O)c1cccc(Oc2ncnc3c2CN(C)CC3)c1	1.670987603	46.879999998916844
Cc1ccccc1C(=O)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O	1.690639012	49.050000032079176
CC(C)(C)C(=O)N1CCN(C(=O)CCN2CCOC2=O)CC1	1.797267541	62.70000002443983
CCN1C(=O)C(=O)N(Cc2sc3ccccc3c2Cl)C1=O	-0.522878745	0.30000000019365036
CSCC(=O)N1CCc2[nH]nc(-c3cccc(F)c3)c2C1	1.695043659	49.5500000203891
O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2ccccc2n1	0.985426474	9.669999998151885
O=C(NCc1ccc(F)cc1)c1ccc(-n2ccnc2)nc1	1.850033258	70.80000005057481
COc1cc(CNC(=O)NC2CCCCC2)cc(OC)c1O	1.892150278	78.01000001771743
COc1ccccc1-c1nnc([C@H]2CCN(Cc3ccccc3C)C2)o1	1.568788212	37.04999997309751
CCC(CC)NC(=O)c1cc(C)nc2onc(C)c12	1.65829765	45.529999967690394
COc1ccc(CCC(=O)N2CCN(C(=O)c3cc4n(n3)CCCC4)CC2)cc1	1.921009802	83.37000009655256
